name	EKenpachi
health	500
mp      300
speed	15
type	enemy
subtype chase
aimove chase
aggression 32
subject_to_screen 1
cantgrab 1
riseinv 2 0
makeinv 2 0
escapehits 1
candamage player npc obstacle
candamage player npc
hostile npc player
shadow 3
animationscript data/scripts/spawns.c
lifebarstatus 380 5 0 1 0 0 0 0 0
lifeposition 50 235
nameposition 60 225
iconposition 50 360
ondeathscript data/scripts/bossdeath.c
script data/scripts/bosses/update.c
takedamagescript data/scripts/bosses/attacked.c
palette none
atchain 1 1 2 3

load kenSlashGround
load groundPoundHarder
load kenSliceForward
load kenDownwardSlash
load kenDownwardSlashImpact
load kenBankaiSlam
load kenTransformLight
load kenRisingSlash
load kenSliceForwardHit
load kenHit

weapons KenpachiTransform EKenpachi
weaploss 3




anim	attack1
	frame	data/chars/Kenpachi/64.gif
	offset	44 54
	frame	data/chars/Kenpachi/64.gif
	bbox	0 0 0 0
	offset	27 78
	@cmd	leaper 0 4 0
	@cmd	spawnparent "kenRisingSlash" 30 0 -40
	frame	data/chars/Kenpachi/65.gif
	bbox	0 0 0 0
	offset	15 77
	frame	data/chars/Kenpachi/66.gif
	bbox	0 0 0 0
	offset	27 78
	frame	data/chars/Kenpachi/65.gif
	bbox	0 0 0 0
	offset	15 77
	frame	data/chars/Kenpachi/66.gif
	bbox	0 0 0 0
	offset	27 78
	frame	data/chars/Kenpachi/65.gif
	bbox	0 0 0 0
	offset	15 77
	frame	data/chars/Kenpachi/66.gif
	bbox	0 0 0 0
	offset	27 78
	frame	data/chars/Kenpachi/65.gif
	bbox	0 0 0 0
	offset	15 77
	frame	data/chars/Kenpachi/66.gif
	offset	22 49
	frame	data/chars/Kenpachi/67.gif
	offset	34 52
	frame	data/chars/Kenpachi/68.gif
		
anim	freespecial2
	bbox	3 3 31 58
	delay	7
	offset	18 61
	frame	data/chars/Kenpachi/42.gif
	bbox	20 35 36 59
	attack	29 1 53 93 10 1 1 0 0 30
	dropv	4 0 0
	offset	40 93
	frame	data/chars/Kenpachi/43.gif
	bbox	45 4 34 57
	offset	64 61
	frame	data/chars/Kenpachi/44.gif
	bbox	33 4 34 57
	offset	50 61
	frame	data/chars/Kenpachi/45.gif
		
anim	freespecial3
	delay	7
	@cmd	leaper 0 5 0
	offset	22 59
	frame	data/chars/Kenpachi/18.gif
	bbox	28 1 33 54
	offset	42 57
	frame	data/chars/Kenpachi/19.gif
	offset	42 57
	frame	data/chars/Kenpachi/20.gif
	offset	42 57
	frame	data/chars/Kenpachi/19.gif
	offset	42 57
	frame	data/chars/Kenpachi/20.gif
	offset	42 57
	frame	data/chars/Kenpachi/19.gif
	@cmd	pause_all 1 100
	@cmd	pause_self 1 100
	@cmd	spawnbind "g_charge2" -10 0 -20
	offset	42 57
	frame	data/chars/Kenpachi/20.gif
	bbox	0 0 0 0
	offset	29 65
	frame	data/chars/Kenpachi/46.gif
	bbox	0 0 0 0
	offset	33 66
	frame	data/chars/Kenpachi/47.gif
	bbox	0 0 0 0
	@cmd	leaper 0 -5 0
	offset	34 64
	frame	data/chars/Kenpachi/48.gif
	bbox	0 0 0 0
	offset	33 58
	frame	data/chars/Kenpachi/49.gif
	bbox	0 0 0 0
	offset	34 64
	frame	data/chars/Kenpachi/48.gif
	bbox	0 0 0 0
	@cmd	spawn01 "quake" 0 0 4
	offset	40 44
	frame	data/chars/Kenpachi/73.gif
	bbox	0 0 0 0
	offset	40 44
	frame	data/chars/Kenpachi/73.gif
	bbox	0 0 0 0
	offset	40 44
	frame	data/chars/Kenpachi/73.gif
	bbox	0 0 0 0
	offset	40 44
	frame	data/chars/Kenpachi/73.gif
	bbox	0 0 0 0
	@cmd	damage_all_players 40 1 0 "ATK_NORMAL"
	offset	40 44
	frame	data/chars/Kenpachi/73.gif
		
anim	idle
	bbox	7 4 24 60
	delay	7
	loop	1
	offset	19 62
	frame	data/chars/Kenpachi/3.gif
	offset	19 62
	frame	data/chars/Kenpachi/4.gif
	offset	19 62
	frame	data/chars/Kenpachi/5.gif
	offset	19 62
	frame	data/chars/Kenpachi/6.gif
		
anim	jump
	bbox	4 5 37 51
	delay	7
	loop	0
	offset	22 59
	frame	data/chars/Kenpachi/18.gif
	bbox	25 5 37 51
	offset	42 57
	frame	data/chars/Kenpachi/19.gif
	offset	42 57
	frame	data/chars/Kenpachi/20.gif
	bbox	12 5 37 51
	offset	28 60
	frame	data/chars/Kenpachi/21.gif
	offset	25 60
	frame	data/chars/Kenpachi/22.gif
		
anim	jumpattack
	delay	7
	offset	28 63
	frame	data/chars/Kenpachi/27.gif
	offset	32 97
	frame	data/chars/Kenpachi/28.gif
	offset	33 57
	frame	data/chars/Kenpachi/29.gif
	attack	20 22 59 31 15 1 1 0 30 20
	offset	39 47
	frame	data/chars/Kenpachi/30.gif
		
anim	land
	delay	7
	offset	33 43
	frame	data/chars/Kenpachi/7.gif
		
anim	rise
	delay	7
	offset	30 43
	frame	data/chars/Kenpachi/103.gif
	offset	33 45
	frame	data/chars/Kenpachi/94.gif
	offset	27 47
	frame	data/chars/Kenpachi/95.gif
		
anim	run
	bbox	6 4 45 42
	delay	3
	loop	1
	offset	23 45
	frame	data/chars/Kenpachi/10.gif
	offset	26 44
	frame	data/chars/Kenpachi/11.gif
	offset	21 43
	frame	data/chars/Kenpachi/12.gif
	offset	26 44
	frame	data/chars/Kenpachi/13.gif
	offset	24 45
	frame	data/chars/Kenpachi/14.gif
	offset	22 46
	frame	data/chars/Kenpachi/15.gif
	offset	19 45
	frame	data/chars/Kenpachi/16.gif
	offset	21 44
	frame	data/chars/Kenpachi/17.gif
		
anim	walk
	bbox	8 3 41 40
	delay	7
	loop	1
	offset	23 45
	frame	data/chars/Kenpachi/10.gif
	offset	26 44
	frame	data/chars/Kenpachi/11.gif
	offset	21 43
	frame	data/chars/Kenpachi/12.gif
	offset	26 44
	frame	data/chars/Kenpachi/13.gif
	offset	24 45
	frame	data/chars/Kenpachi/14.gif
	offset	22 46
	frame	data/chars/Kenpachi/15.gif
	offset	19 45
	frame	data/chars/Kenpachi/16.gif
	offset	21 44
	frame	data/chars/Kenpachi/17.gif
		
#|edited by openBor Stats v 0.67
		
